Left boundary,Right boundary,S/(B+S)
0.0,6.90075,0.587972206693
6.90075,13.8015,0.570329719761
13.8015,20.70225,0.546654744372
20.70225,27.603,0.524747857518
27.603,34.50375,0.479054097006
34.50375,41.4045,0.428714257149
41.4045,48.30525,0.3718672542
48.30525,55.206,0.309073724008
55.206,62.10675,0.24055448098
62.10675,69.0075,0.174511917595
69.0075,75.90825,0.123210952085
75.90825,82.809,0.100223131276
82.809,89.70975,0.0883118932997
89.70975,96.6105,0.0893626672715
96.6105,103.51125,0.0913369356807
103.51125,110.412,0.100602567461
110.412,117.31275,0.122935074914
117.31275,124.2135,0.140298507463
124.2135,131.11425,0.154300168634
131.11425,138.015,0.173758865248
138.015,144.91575,0.171073094868
144.91575,151.8165,0.233684210526
151.8165,158.71725,0.209726443769
158.71725,165.618,0.222222222222
165.618,172.51875,0.253521126761
172.51875,179.4195,0.255319148936
179.4195,186.32025,0.314685314685
186.32025,193.221,0.242105263158
193.221,200.12175,0.348837209302
200.12175,207.0225,0.359550561798
207.0225,213.92325,0.33734939759
213.92325,220.824,0.36
220.824,227.72475,0.32
227.72475,234.6255,0.272727272727
234.6255,241.52625,0.325
241.52625,248.427,0.228571428571
248.427,255.32775,0.34375
255.32775,262.2285,0.41935483871
262.2285,269.12925,0.409090909091
269.12925,276.03,0.222222222222
276.03,282.93075,0.285714285714
282.93075,289.8315,0.333333333333
289.8315,296.73225,0.285714285714
296.73225,303.633,0.222222222222
303.633,310.53375,0.357142857143
310.53375,317.4345,0.307692307692
317.4345,324.33525,0.333333333333
324.33525,331.236,0.4
331.236,338.13675,0.5
338.13675,345.0375,0.666666666667
345.0375,351.93825,0.5
351.93825,358.839,0.5
358.839,365.73975,0.555555555556
365.73975,372.6405,0.666666666667
372.6405,379.54125,0.333333333333
379.54125,386.442,1.0
386.442,393.34275,0.0
393.34275,400.2435,0.75
400.2435,407.14425,1.0
407.14425,414.045,0.0
414.045,420.94575,0.333333333333
420.94575,427.8465,0.0
427.8465,434.74725,0.5
434.74725,441.648,0.333333333333
441.648,448.54875,1.0
448.54875,455.4495,1.0
455.4495,462.35025,0.0
462.35025,469.251,0.0
469.251,476.15175,0.0
476.15175,483.0525,0.0
483.0525,489.95325,0.0
489.95325,496.854,0.0
496.854,503.75475,0.0
503.75475,510.6555,0.0
510.6555,517.55625,0.0
517.55625,524.457,1.0
524.457,531.35775,0.0
531.35775,538.2585,0.0
538.2585,545.15925,0.0
545.15925,552.06,0.0
552.06,558.96075,1.0
558.96075,565.8615,0.0
565.8615,572.76225,0.333333333333
572.76225,579.663,0.0
579.663,586.56375,0.0
586.56375,593.4645,0.0
593.4645,600.36525,0.0
600.36525,607.266,0.0
607.266,614.16675,0.0
614.16675,621.0675,0.0
621.0675,627.96825,0.0
627.96825,634.869,0.0
634.869,641.76975,0.0
641.76975,648.6705,0.0
648.6705,655.57125,0.0
655.57125,662.472,0.0
662.472,669.37275,0.0
669.37275,676.2735,0.0
676.2735,683.17425,0.0
683.17425,690.075,0.0
