Left boundary,Right boundary,S/(B+S)
-2.505,-2.45492,0.175438596491
-2.45492,-2.40484,0.17556561086
-2.40484,-2.35476,0.180565127498
-2.35476,-2.30468,0.184053156146
-2.30468,-2.2546,0.204121056021
-2.2546,-2.20452,0.202606635071
-2.20452,-2.15444,0.214932126697
-2.15444,-2.10436,0.210164107994
-2.10436,-2.05428,0.22309970385
-2.05428,-2.0042,0.22696860525
-2.0042,-1.95412,0.239152892562
-1.95412,-1.90404,0.252525252525
-1.90404,-1.85396,0.251141552511
-1.85396,-1.80388,0.267586206897
-1.80388,-1.7538,0.281846426986
-1.7538,-1.70372,0.284539473684
-1.70372,-1.65364,0.281718686664
-1.65364,-1.60356,0.296398891967
-1.60356,-1.55348,0.307692307692
-1.55348,-1.5034,0.305215419501
-1.5034,-1.45332,0.292546583851
-1.45332,-1.40324,0.325857519789
-1.40324,-1.35316,0.35014985015
-1.35316,-1.30308,0.312698974178
-1.30308,-1.253,0.336600202771
-1.253,-1.20292,0.33809678467
-1.20292,-1.15284,0.34950166113
-1.15284,-1.10276,0.347096341054
-1.10276,-1.05268,0.356301320957
-1.05268,-1.0026,0.361123299693
-1.0026,-0.95252,0.363917924894
-0.95252,-0.90244,0.369723897175
-0.90244,-0.85236,0.359752321981
-0.85236,-0.80228,0.404295641188
-0.80228,-0.7522,0.386752136752
-0.7522,-0.70212,0.39477257298
-0.70212,-0.65204,0.394929749542
-0.65204,-0.60196,0.395677233429
-0.60196,-0.55188,0.40730994152
-0.55188,-0.5018,0.402298850575
-0.5018,-0.45172,0.389020070838
-0.45172,-0.40164,0.417494392823
-0.40164,-0.35156,0.412383528705
-0.35156,-0.30148,0.405935050392
-0.30148,-0.2514,0.422826394789
-0.2514,-0.20132,0.417119954194
-0.20132,-0.15124,0.409782608696
-0.15124,-0.10116,0.408994868699
-0.10116,-0.05108,0.407950598225
-0.05108,-0.001,0.438219109555
-0.001,0.04908,0.400398406375
0.04908,0.09916,0.424078091106
0.09916,0.14924,0.385133068217
0.14924,0.19932,0.411351503231
0.19932,0.2494,0.415536374846
0.2494,0.29948,0.398811208605
0.29948,0.34956,0.431270536692
0.34956,0.39964,0.40328624964
0.39964,0.44972,0.406299713649
0.44972,0.4998,0.408522727273
0.4998,0.54988,0.416109334109
0.54988,0.59996,0.391329818395
0.59996,0.65004,0.398109864146
0.65004,0.70012,0.379928315412
0.70012,0.7502,0.389233954451
0.7502,0.80028,0.371684721703
0.80028,0.85036,0.3760972316
0.85036,0.90044,0.378950598343
0.90044,0.95052,0.366106080207
0.95052,1.0006,0.363855421687
1.0006,1.05068,0.379982668977
1.05068,1.10076,0.367045454545
1.10076,1.15084,0.364220493744
1.15084,1.20092,0.348670756646
1.20092,1.251,0.360924369748
1.251,1.30108,0.33049946865
1.30108,1.35116,0.337536023055
1.35116,1.40124,0.299470389986
1.40124,1.45132,0.323232323232
1.45132,1.5014,0.305312710155
1.5014,1.55148,0.309581126625
1.55148,1.60156,0.294412010008
1.60156,1.65164,0.292642140468
1.65164,1.70172,0.276942893946
1.70172,1.7518,0.269603524229
1.7518,1.80188,0.275830678198
1.80188,1.85196,0.258898098489
1.85196,1.90204,0.268628381585
1.90204,1.95212,0.258906171601
1.95212,2.0022,0.240021869874
2.0022,2.05228,0.233513513514
2.05228,2.10236,0.226504751848
2.10236,2.15244,0.222456510279
2.15244,2.20252,0.214033018868
2.20252,2.2526,0.205545509343
2.2526,2.30268,0.192506459948
2.30268,2.35276,0.194425087108
2.35276,2.40284,0.187959866221
2.40284,2.45292,0.158904109589
2.45292,2.503,0.184668989547
