Left boundary,Right boundary,S/(B+S)
46.104,64.16758,0.151705397301
64.16758,82.23116,0.259729576886
82.23116,100.29474,0.318720843275
100.29474,118.35832,0.297955001494
118.35832,136.4219,0.336086233711
136.4219,154.48548,0.391983608657
154.48548,172.54906,0.426300148588
172.54906,190.61264,0.438109078475
190.61264,208.67622,0.466713105782
208.67622,226.7398,0.463570022009
226.7398,244.80338,0.485367498314
244.80338,262.86696,0.47238580296
262.86696,280.93054,0.465500855351
280.93054,298.99412,0.478945035461
298.99412,317.0577,0.463531926262
317.0577,335.12128,0.470210815765
335.12128,353.18486,0.464718460442
353.18486,371.24844,0.462799495586
371.24844,389.31202,0.44358974359
389.31202,407.3756,0.44964720975
407.3756,425.43918,0.454285714286
425.43918,443.50276,0.43288590604
443.50276,461.56634,0.459273797841
461.56634,479.62992,0.449275362319
479.62992,497.6935,0.417816813049
497.6935,515.75708,0.434715821813
515.75708,533.82066,0.43438077634
533.82066,551.88424,0.436
551.88424,569.94782,0.424942263279
569.94782,588.0114,0.402702702703
588.0114,606.07498,0.444444444444
606.07498,624.13856,0.410526315789
624.13856,642.20214,0.387234042553
642.20214,660.26572,0.351485148515
660.26572,678.3293,0.380710659898
678.3293,696.39288,0.386503067485
696.39288,714.45646,0.376
714.45646,732.52004,0.390625
732.52004,750.58362,0.407079646018
750.58362,768.6472,0.423529411765
768.6472,786.71078,0.420454545455
786.71078,804.77436,0.362068965517
804.77436,822.83794,0.384615384615
822.83794,840.90152,0.415094339623
840.90152,858.9651,0.46511627907
858.9651,877.02868,0.56862745098
877.02868,895.09226,0.333333333333
895.09226,913.15584,0.4
913.15584,931.21942,0.41935483871
931.21942,949.283,0.454545454545
949.283,967.34658,0.434782608696
967.34658,985.41016,0.117647058824
985.41016,1003.47374,0.444444444444
1003.47374,1021.53732,0.166666666667
1021.53732,1039.6009,0.3125
1039.6009,1057.66448,0.2
1057.66448,1075.72806,0.384615384615
1075.72806,1093.79164,0.5
1093.79164,1111.85522,0.615384615385
1111.85522,1129.9188,0.25
1129.9188,1147.98238,0.5
1147.98238,1166.04596,0.2
1166.04596,1184.10954,0.25
1184.10954,1202.17312,0.0
1202.17312,1220.2367,0.2
1220.2367,1238.30028,0.0
1238.30028,1256.36386,0.333333333333
1256.36386,1274.42744,0.0
1274.42744,1292.49102,0.285714285714
1292.49102,1310.5546,0.0
1310.5546,1328.61818,0.0
1328.61818,1346.68176,0.0
1346.68176,1364.74534,0.0
1364.74534,1382.80892,0.333333333333
1382.80892,1400.8725,0.0
1400.8725,1418.93608,0.0
1418.93608,1436.99966,0.0
1436.99966,1455.06324,0.0
1455.06324,1473.12682,0.0
1473.12682,1491.1904,0.0
1491.1904,1509.25398,0.0
1509.25398,1527.31756,1.0
1527.31756,1545.38114,0.0
1545.38114,1563.44472,0.0
1563.44472,1581.5083,0.0
1581.5083,1599.57188,0.0
1599.57188,1617.63546,0.0
1617.63546,1635.69904,0.0
1635.69904,1653.76262,0.0
1653.76262,1671.8262,0.0
1671.8262,1689.88978,0.0
1689.88978,1707.95336,0.0
1707.95336,1726.01694,0.0
1726.01694,1744.08052,0.0
1744.08052,1762.1441,0.0
1762.1441,1780.20768,0.0
1780.20768,1798.27126,0.0
1798.27126,1816.33484,0.0
1816.33484,1834.39842,0.0
1834.39842,1852.462,0.0
