Left boundary,Right boundary,S/(B+S)
0.0,16.33433,0.255141973517
16.33433,32.66866,0.256043538793
32.66866,49.00299,0.295900838694
49.00299,65.33732,0.357020710621
65.33732,81.67165,0.39874874155
81.67165,98.00598,0.443607791783
98.00598,114.34031,0.459594557067
114.34031,130.67464,0.482007370475
130.67464,147.00897,0.484666416322
147.00897,163.3433,0.488995358587
163.3433,179.67763,0.491390023078
179.67763,196.01196,0.474979491386
196.01196,212.34629,0.48554336989
212.34629,228.68062,0.475685234306
228.68062,245.01495,0.46553552492
245.01495,261.34928,0.458874458874
261.34928,277.68361,0.458498023715
277.68361,294.01794,0.433185560481
294.01794,310.35227,0.434749620637
310.35227,326.6866,0.427234042553
326.6866,343.02093,0.414728682171
343.02093,359.35526,0.405109489051
359.35526,375.68959,0.400887573964
375.68959,392.02392,0.38487394958
392.02392,408.35825,0.352398523985
408.35825,424.69258,0.391304347826
424.69258,441.02691,0.409340659341
441.02691,457.36124,0.333333333333
457.36124,473.69557,0.308510638298
473.69557,490.0299,0.427272727273
490.0299,506.36423,0.344632768362
506.36423,522.69856,0.350877192982
522.69856,539.03289,0.330935251799
539.03289,555.36722,0.340909090909
555.36722,571.70155,0.330275229358
571.70155,588.03588,0.341176470588
588.03588,604.37021,0.320512820513
604.37021,620.70454,0.342105263158
620.70454,637.03887,0.32
637.03887,653.3732,0.220338983051
653.3732,669.70753,0.265306122449
669.70753,686.04186,0.307692307692
686.04186,702.37619,0.25
702.37619,718.71052,0.333333333333
718.71052,735.04485,0.333333333333
735.04485,751.37918,0.24
751.37918,767.71351,0.421052631579
767.71351,784.04784,0.153846153846
784.04784,800.38217,0.25
800.38217,816.7165,0.15
816.7165,833.05083,0.0
833.05083,849.38516,0.25
849.38516,865.71949,0.333333333333
865.71949,882.05382,0.307692307692
882.05382,898.38815,0.2
898.38815,914.72248,0.2
914.72248,931.05681,0.142857142857
931.05681,947.39114,0.0
947.39114,963.72547,0.2
963.72547,980.0598,0.0
980.0598,996.39413,0.25
996.39413,1012.72846,0.0
1012.72846,1029.06279,0.0
1029.06279,1045.39712,0.0
1045.39712,1061.73145,0.0
1061.73145,1078.06578,0.0
1078.06578,1094.40011,0.0
1094.40011,1110.73444,0.5
1110.73444,1127.06877,0.5
1127.06877,1143.4031,0.0
1143.4031,1159.73743,0.0
1159.73743,1176.07176,0.0
1176.07176,1192.40609,0.0
1192.40609,1208.74042,0.5
1208.74042,1225.07475,0.0
1225.07475,1241.40908,0.0
1241.40908,1257.74341,0.0
1257.74341,1274.07774,0.0
1274.07774,1290.41207,0.0
1290.41207,1306.7464,0.0
1306.7464,1323.08073,0.0
1323.08073,1339.41506,0.0
1339.41506,1355.74939,0.0
1355.74939,1372.08372,0.0
1372.08372,1388.41805,0.0
1388.41805,1404.75238,0.0
1404.75238,1421.08671,0.0
1421.08671,1437.42104,0.0
1437.42104,1453.75537,0.0
1453.75537,1470.0897,0.0
1470.0897,1486.42403,0.0
1486.42403,1502.75836,0.0
1502.75836,1519.09269,0.0
1519.09269,1535.42702,0.0
1535.42702,1551.76135,0.0
1551.76135,1568.09568,0.0
1568.09568,1584.43001,0.0
1584.43001,1600.76434,0.0
1600.76434,1617.09867,0.0
1617.09867,1633.433,0.0
