Left boundary,Right boundary,S/(B+S)
-3.142,-3.07916,0.473684210526
-3.07916,-3.01632,0.473529411765
-3.01632,-2.95348,0.450142450142
-2.95348,-2.89064,0.458994708995
-2.89064,-2.8278,0.401685393258
-2.8278,-2.76496,0.437340153453
-2.76496,-2.70212,0.455418381344
-2.70212,-2.63928,0.477302204929
-2.63928,-2.57644,0.444287729196
-2.57644,-2.5136,0.456460674157
-2.5136,-2.45076,0.456403269755
-2.45076,-2.38792,0.451568894952
-2.38792,-2.32508,0.437837837838
-2.32508,-2.26224,0.416777629827
-2.26224,-2.1994,0.434246575342
-2.1994,-2.13656,0.469329529244
-2.13656,-2.07372,0.452535760728
-2.07372,-2.01088,0.453804347826
-2.01088,-1.94804,0.464949928469
-1.94804,-1.8852,0.398826979472
-1.8852,-1.82236,0.451962110961
-1.82236,-1.75952,0.461012311902
-1.75952,-1.69668,0.460597826087
-1.69668,-1.63384,0.475994513032
-1.63384,-1.571,0.451523545706
-1.571,-1.50816,0.434159061278
-1.50816,-1.44532,0.44099378882
-1.44532,-1.38248,0.431266846361
-1.38248,-1.31964,0.467675378267
-1.31964,-1.2568,0.474934036939
-1.2568,-1.19396,0.454293628809
-1.19396,-1.13112,0.447142857143
-1.13112,-1.06828,0.47619047619
-1.06828,-1.00544,0.42676056338
-1.00544,-0.9426,0.41466854725
-0.9426,-0.87976,0.469675599436
-0.87976,-0.81692,0.446778711485
-0.81692,-0.75408,0.422514619883
-0.75408,-0.69124,0.459948320413
-0.69124,-0.6284,0.445378151261
-0.6284,-0.56556,0.447482014388
-0.56556,-0.50272,0.465233881163
-0.50272,-0.43988,0.452991452991
-0.43988,-0.37704,0.427083333333
-0.37704,-0.3142,0.440903054449
-0.3142,-0.25136,0.469220246238
-0.25136,-0.18852,0.470756062767
-0.18852,-0.12568,0.448132780083
-0.12568,-0.06284,0.466176470588
-0.06284,-4.4408920985e-16,0.452211126961
-4.4408920985e-16,0.06284,0.449931412894
0.06284,0.12568,0.463235294118
0.12568,0.18852,0.449655172414
0.18852,0.25136,0.45564516129
0.25136,0.3142,0.484049930652
0.3142,0.37704,0.453665283541
0.37704,0.43988,0.43005952381
0.43988,0.50272,0.466757123474
0.50272,0.56556,0.427640156454
0.56556,0.6284,0.464788732394
0.6284,0.69124,0.451923076923
0.69124,0.75408,0.446958981612
0.75408,0.81692,0.434437086093
0.81692,0.87976,0.434042553191
0.87976,0.9426,0.453781512605
0.9426,1.00544,0.454545454545
1.00544,1.06828,0.437007874016
1.06828,1.13112,0.444759206799
1.13112,1.19396,0.416897506925
1.19396,1.2568,0.456
1.2568,1.31964,0.414565826331
1.31964,1.38248,0.422343324251
1.38248,1.44532,0.473684210526
1.44532,1.50816,0.437150837989
1.50816,1.571,0.446549391069
1.571,1.63384,0.451657458564
1.63384,1.69668,0.424802110818
1.69668,1.75952,0.462277091907
1.75952,1.82236,0.427012278308
1.82236,1.8852,0.459497206704
1.8852,1.94804,0.434119278779
1.94804,2.01088,0.405555555556
2.01088,2.07372,0.455033557047
2.07372,2.13656,0.437419354839
2.13656,2.1994,0.461434370771
2.1994,2.26224,0.439821693908
2.26224,2.32508,0.435326842837
2.32508,2.38792,0.440298507463
2.38792,2.45076,0.452312138728
2.45076,2.5136,0.454183266932
2.5136,2.57644,0.46524822695
2.57644,2.63928,0.416442048518
2.63928,2.70212,0.45515394913
2.70212,2.76496,0.388362652233
2.76496,2.8278,0.443257676903
2.8278,2.89064,0.441253263708
2.89064,2.95348,0.449579831933
2.95348,3.01632,0.445652173913
3.01632,3.07916,0.447740112994
3.07916,3.142,0.471153846154
